"=""Burden Id""","=""Type""","=""Country""","=""ISO3""","=""Region""","=""Name""","=""Year""","=""Measure""","=""Metric""","=""Sex""","=""REI Name""","=""Cause Name""","=""Age Group Name""","=""Burden Mean""","=""Burden Mean Rounded""","=""Burden Upper""","=""Burden Lower""","=""Pollutant""","=""Pollutant Name""","=""Region Name""","=""Measure Name""","=""Metric Name"""
1311229,"=""country""","=""Ethiopia""","=""ETH""","=""country""","=""Ethiopia""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.931""","=""0.931""","=""6.6""","=""-0.729""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1311238,"=""country""","=""Ethiopia""","=""ETH""","=""country""","=""Ethiopia""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.814""","=""0.814""","=""5.34""","=""-0.657""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1299633,"=""country""","=""Fiji""","=""FJI""","=""country""","=""Fiji""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.312""","=""0.312""","=""2.08""","=""-0.256""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1299657,"=""country""","=""Fiji""","=""FJI""","=""country""","=""Fiji""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.152""","=""0.152""","=""1.29""","=""-0.126""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1299681,"=""country""","=""Fiji""","=""FJI""","=""country""","=""Fiji""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.128""","=""0.128""","=""1.1""","=""-0.1""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1299705,"=""country""","=""Fiji""","=""FJI""","=""country""","=""Fiji""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.113""","=""0.113""","=""0.906""","=""-0.0995""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1304191,"=""country""","=""Finland""","=""FIN""","=""country""","=""Finland""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""11.2""","=""11.2""","=""44.8""","=""-9.95""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1304227,"=""country""","=""Finland""","=""FIN""","=""country""","=""Finland""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""10.8""","=""10.8""","=""45.4""","=""-9.54""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1304263,"=""country""","=""Finland""","=""FIN""","=""country""","=""Finland""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""9.32""","=""9.32""","=""39.1""","=""-8.19""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1304299,"=""country""","=""Finland""","=""FIN""","=""country""","=""Finland""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""10.7""","=""10.7""","=""42.2""","=""-9.7""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1302305,"=""country""","=""France""","=""FRA""","=""country""","=""France""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""28.6""","=""28.6""","=""89""","=""-27.2""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1302338,"=""country""","=""France""","=""FRA""","=""country""","=""France""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""18.7""","=""18.7""","=""63.8""","=""-16.8""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1302371,"=""country""","=""France""","=""FRA""","=""country""","=""France""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""14.7""","=""14.7""","=""53""","=""-12.9""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1302404,"=""country""","=""France""","=""FRA""","=""country""","=""France""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""11.1""","=""11.1""","=""42.8""","=""-10.3""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1308792,"=""country""","=""Gabon""","=""GAB""","=""country""","=""Gabon""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.992""","=""0.992""","=""6.38""","=""-0.817""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1308819,"=""country""","=""Gabon""","=""GAB""","=""country""","=""Gabon""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.469""","=""0.469""","=""3.9""","=""-0.387""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1308846,"=""country""","=""Gabon""","=""GAB""","=""country""","=""Gabon""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.499""","=""0.499""","=""3.86""","=""-0.42""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1308873,"=""country""","=""Gabon""","=""GAB""","=""country""","=""Gabon""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.623""","=""0.623""","=""3.96""","=""-0.531""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312620,"=""country""","=""Gambia""","=""GMB""","=""country""","=""Gambia""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.44""","=""2.44""","=""14.2""","=""-2.11""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312647,"=""country""","=""Gambia""","=""GMB""","=""country""","=""Gambia""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.49""","=""1.49""","=""10.8""","=""-1.32""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312674,"=""country""","=""Gambia""","=""GMB""","=""country""","=""Gambia""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.63""","=""1.63""","=""10.7""","=""-1.37""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312701,"=""country""","=""Gambia""","=""GMB""","=""country""","=""Gambia""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.885""","=""0.885""","=""6.39""","=""-0.761""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1296705,"=""country""","=""Georgia""","=""GEO""","=""country""","=""Georgia""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""5.81""","=""5.81""","=""25.2""","=""-5.06""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1296729,"=""country""","=""Georgia""","=""GEO""","=""country""","=""Georgia""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""5.15""","=""5.15""","=""25.6""","=""-4.77""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1296753,"=""country""","=""Georgia""","=""GEO""","=""country""","=""Georgia""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""5.79""","=""5.79""","=""27.7""","=""-5.31""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1296777,"=""country""","=""Georgia""","=""GEO""","=""country""","=""Georgia""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""9.3""","=""9.3""","=""35.8""","=""-7.91""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303793,"=""country""","=""Germany""","=""DEU""","=""country""","=""Germany""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""25.9""","=""25.9""","=""81.2""","=""-26.4""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303826,"=""country""","=""Germany""","=""DEU""","=""country""","=""Germany""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""13.9""","=""13.9""","=""46.8""","=""-12.4""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303859,"=""country""","=""Germany""","=""DEU""","=""country""","=""Germany""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""7.5""","=""7.5""","=""29.9""","=""-6.84""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1303892,"=""country""","=""Germany""","=""DEU""","=""country""","=""Germany""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""7.16""","=""7.16""","=""33.2""","=""-7.08""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314204,"=""country""","=""Ghana""","=""GHA""","=""country""","=""Ghana""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.52""","=""1.52""","=""7.69""","=""-1.19""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314231,"=""country""","=""Ghana""","=""GHA""","=""country""","=""Ghana""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.04""","=""1.04""","=""5.94""","=""-0.872""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314258,"=""country""","=""Ghana""","=""GHA""","=""country""","=""Ghana""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.05""","=""1.05""","=""6.12""","=""-0.855""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1314285,"=""country""","=""Ghana""","=""GHA""","=""country""","=""Ghana""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.12""","=""1.12""","=""6.15""","=""-0.973""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301345,"=""country""","=""Greece""","=""GRC""","=""country""","=""Greece""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""11.4""","=""11.4""","=""44.2""","=""-9.84""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301378,"=""country""","=""Greece""","=""GRC""","=""country""","=""Greece""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""10.4""","=""10.4""","=""38.4""","=""-8.73""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301411,"=""country""","=""Greece""","=""GRC""","=""country""","=""Greece""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""10.5""","=""10.5""","=""41.1""","=""-9.1""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1301444,"=""country""","=""Greece""","=""GRC""","=""country""","=""Greece""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""7.1""","=""7.1""","=""30.9""","=""-6.67""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315364,"=""country""","=""Greenland""","=""GRL""","=""country""","=""Greenland""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""6.26""","=""6.26""","=""39.8""","=""-5.36""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315388,"=""country""","=""Greenland""","=""GRL""","=""country""","=""Greenland""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""6.24""","=""6.24""","=""37""","=""-5.29""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315412,"=""country""","=""Greenland""","=""GRL""","=""country""","=""Greenland""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""6.12""","=""6.12""","=""42.6""","=""-5.43""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315436,"=""country""","=""Greenland""","=""GRL""","=""country""","=""Greenland""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""7.57""","=""7.57""","=""46.1""","=""-7.24""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1305657,"=""country""","=""Grenada""","=""GRD""","=""country""","=""Grenada""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.078""","=""0.078""","=""0""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1305681,"=""country""","=""Grenada""","=""GRD""","=""country""","=""Grenada""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.073""","=""0.073""","=""0""","=""0""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1305705,"=""country""","=""Grenada""","=""GRD""","=""country""","=""Grenada""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.8""","=""1.8""","=""17.3""","=""-1.57""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1305729,"=""country""","=""Grenada""","=""GRD""","=""country""","=""Grenada""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""2.37""","=""2.37""","=""21.4""","=""-1.98""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312840,"=""country""","=""Guam""","=""GUM""","=""country""","=""Guam""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.0461""","=""0.0461""","=""0.413""","=""-0.0114""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312858,"=""country""","=""Guam""","=""GUM""","=""country""","=""Guam""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.0772""","=""0.0772""","=""0.676""","=""-0.0263""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312876,"=""country""","=""Guam""","=""GUM""","=""country""","=""Guam""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.289""","=""0.289""","=""2.15""","=""-0.192""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1312894,"=""country""","=""Guam""","=""GUM""","=""country""","=""Guam""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.531""","=""0.531""","=""2.62""","=""-0.323""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1308105,"=""country""","=""Guatemala""","=""GTM""","=""country""","=""Guatemala""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""23.1""","=""23.1""","=""90.6""","=""-17.8""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1308129,"=""country""","=""Guatemala""","=""GTM""","=""country""","=""Guatemala""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""12.4""","=""12.4""","=""49.2""","=""-9.63""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1308153,"=""country""","=""Guatemala""","=""GTM""","=""country""","=""Guatemala""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""6.2""","=""6.2""","=""27.7""","=""-4.8""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1308177,"=""country""","=""Guatemala""","=""GTM""","=""country""","=""Guatemala""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""4.61""","=""4.61""","=""20.1""","=""-3.74""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315752,"=""country""","=""Guinea""","=""GIN""","=""country""","=""Guinea""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""1.42""","=""1.42""","=""9.66""","=""-1.23""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315779,"=""country""","=""Guinea""","=""GIN""","=""country""","=""Guinea""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.874""","=""0.874""","=""7.49""","=""-0.675""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315806,"=""country""","=""Guinea""","=""GIN""","=""country""","=""Guinea""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.977""","=""0.977""","=""7.4""","=""-0.845""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1315833,"=""country""","=""Guinea""","=""GIN""","=""country""","=""Guinea""","=""2021""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.924""","=""0.924""","=""6.47""","=""-0.836""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1313400,"=""country""","=""Guinea-Bissau""","=""GNB""","=""country""","=""Guinea-Bissau""","=""1990""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.784""","=""0.784""","=""6.3""","=""-0.681""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1313427,"=""country""","=""Guinea-Bissau""","=""GNB""","=""country""","=""Guinea-Bissau""","=""2000""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.477""","=""0.477""","=""4.52""","=""-0.405""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
1313454,"=""country""","=""Guinea-Bissau""","=""GNB""","=""country""","=""Guinea-Bissau""","=""2010""","=""daly""","=""rate""","=""Both""","=""Nitrogen dioxide pollution""","=""Asthma""","=""<5 years""","=""0.365""","=""0.365""","=""3.62""","=""-0.344""","=""no2""","=""NO<sub>2</sub>""","=""Country""","=""DALY""","=""Rate"""
